session_id,timestamp,speed_mph,gps_lat,gps_lon,battery_pct,motor_temp_f,route_type
session_002,2025-03-01T08:02:34,7.54,34.01518,-118.222571,95.47,74.95,city
session_002,2025-03-01T08:02:35,8.76,34.015189,-118.222563,95.44,75.7,city
session_002,2025-03-01T08:02:36,8.22,34.015197,-118.222554,95.4,69.89,city
session_002,2025-03-01T08:02:37,8.41,34.015205,-118.222546,95.39,74.74,city
session_002,2025-03-01T08:02:38,8.87,34.015214,-118.222537,95.34,77.76,city
session_002,2025-03-01T08:02:39,6.41,34.015221,-118.222531,95.31,71.8,city
session_002,2025-03-01T08:02:40,4.15,34.015225,-118.222527,95.29,70.53,city
session_002,2025-03-01T08:02:41,4.66,34.01523,-118.222522,95.25,70.63,city
session_002,2025-03-01T08:02:42,2.2,34.015232,-118.22252,95.24,76.41,city
session_002,2025-03-01T08:02:43,4.32,34.015236,-118.222515,95.22,75.98,city
session_002,2025-03-01T08:02:44,4.81,34.015241,-118.222511,95.18,68.01,city
session_002,2025-03-01T08:02:45,1.9,34.015243,-118.222509,95.14,68.73,city
session_002,2025-03-01T08:02:46,1.99,34.015245,-118.222507,95.1,72.7,city
session_002,2025-03-01T08:02:47,4.28,34.015249,-118.222502,95.09,73.02,city
session_002,2025-03-01T08:02:48,1.69,34.015251,-118.222501,95.07,75.01,city
session_002,2025-03-01T08:02:49,2.41,34.015253,-118.222498,95.04,70.5,city
session_002,2025-03-01T08:02:50,2.42,34.015256,-118.222496,94.99,73.64,city
session_002,2025-03-01T08:02:51,5.31,34.015261,-118.222491,94.96,70.42,city
session_002,2025-03-01T08:02:52,6.98,34.015268,-118.222484,94.94,72.54,city
session_002,2025-03-01T08:02:53,8.9,34.015277,-118.222475,94.9,70.25,city
session_002,2025-03-01T08:02:54,9.57,34.015286,-118.222465,94.85,77.95,city
session_002,2025-03-01T08:02:55,6.89,34.015293,-118.222458,94.82,74.43,city
session_002,2025-03-01T08:02:56,5.4,34.015299,-118.222453,94.8,73.06,city
session_002,2025-03-01T08:02:57,2.87,34.015301,-118.22245,94.75,73.01,city
session_002,2025-03-01T08:02:58,4.61,34.015306,-118.222445,94.71,70.12,city
session_002,2025-03-01T08:02:59,4.27,34.01531,-118.222441,94.68,73.73,city
session_002,2025-03-01T08:03:00,6.56,34.015317,-118.222435,94.66,73.11,city
session_002,2025-03-01T08:03:01,6.32,34.015323,-118.222428,94.63,71.0,city
session_002,2025-03-01T08:03:02,8.81,34.015332,-118.222419,94.61,68.65,city
session_002,2025-03-01T08:03:03,8.54,34.015341,-118.222411,94.56,73.55,city
session_002,2025-03-01T08:03:04,9.17,34.01535,-118.222402,94.53,77.07,city
session_002,2025-03-01T08:03:05,8.14,34.015358,-118.222394,94.51,73.75,city
session_002,2025-03-01T08:03:06,6.44,34.015364,-118.222387,94.47,76.86,city
session_002,2025-03-01T08:03:07,5.2,34.01537,-118.222382,94.43,77.45,city
session_002,2025-03-01T08:03:08,3.47,34.015373,-118.222378,94.41,76.94,city
session_002,2025-03-01T08:03:09,2.56,34.015376,-118.222376,94.37,76.42,city
session_002,2025-03-01T08:03:10,3.56,34.015379,-118.222372,94.32,75.03,city
session_002,2025-03-01T08:03:11,1.75,34.015381,-118.222371,94.3,74.38,city
session_002,2025-03-01T08:03:12,4.72,34.015386,-118.222366,94.26,68.93,city
session_002,2025-03-01T08:03:13,3.77,34.015389,-118.222362,94.24,73.36,city
session_002,2025-03-01T08:03:14,2.59,34.015392,-118.22236,94.23,68.94,city
session_002,2025-03-01T08:03:15,1.68,34.015394,-118.222358,94.21,69.91,city
session_002,2025-03-01T08:03:16,3.58,34.015397,-118.222354,94.16,76.71,city
session_002,2025-03-01T08:03:17,4.9,34.015402,-118.222349,94.12,75.19,city
session_002,2025-03-01T08:03:18,3.8,34.015406,-118.222346,94.11,76.93,city
session_002,2025-03-01T08:03:19,4.81,34.015411,-118.222341,94.09,68.03,city
session_002,2025-03-01T08:03:20,4.98,34.015416,-118.222336,94.04,71.57,city
session_002,2025-03-01T08:03:21,7.96,34.015424,-118.222328,94.01,69.66,city
session_002,2025-03-01T08:03:22,5.88,34.01543,-118.222322,93.97,69.9,city
session_002,2025-03-01T08:03:23,8.11,34.015438,-118.222314,93.96,76.69,city
session_002,2025-03-01T08:03:24,9.41,34.015447,-118.222304,93.92,72.59,city
session_002,2025-03-01T08:03:25,9.36,34.015456,-118.222295,93.87,69.98,city
session_002,2025-03-01T08:03:26,10.41,34.015467,-118.222285,93.83,77.41,city
session_002,2025-03-01T08:03:27,8.48,34.015475,-118.222276,93.79,70.37,city
session_002,2025-03-01T08:03:28,11.47,34.015487,-118.222265,93.77,70.74,city
session_002,2025-03-01T08:03:29,12.44,34.015499,-118.222252,93.76,71.82,city
session_002,2025-03-01T08:03:30,10.17,34.015509,-118.222242,93.74,69.53,city
session_002,2025-03-01T08:03:31,11.32,34.015521,-118.222231,93.69,77.99,city
session_002,2025-03-01T08:03:32,10.54,34.015531,-118.22222,93.65,77.81,city
session_002,2025-03-01T08:03:33,11.24,34.015543,-118.222209,93.61,70.82,city
session_002,2025-03-01T08:03:34,9.37,34.015552,-118.2222,93.58,68.33,city
session_002,2025-03-01T08:03:35,8.22,34.01556,-118.222191,93.54,70.98,city
session_002,2025-03-01T08:03:36,7.63,34.015568,-118.222184,93.51,74.62,city
session_002,2025-03-01T08:03:37,9.14,34.015577,-118.222175,93.49,69.3,city
session_002,2025-03-01T08:03:38,6.42,34.015583,-118.222168,93.44,73.77,city
session_002,2025-03-01T08:03:39,4.83,34.015588,-118.222163,93.42,68.52,city
session_002,2025-03-01T08:03:40,3.14,34.015591,-118.22216,93.37,71.51,city
session_002,2025-03-01T08:03:41,5.18,34.015596,-118.222155,93.33,73.31,city
session_002,2025-03-01T08:03:42,7.96,34.015604,-118.222147,93.32,69.67,city
session_002,2025-03-01T08:03:43,9.49,34.015614,-118.222138,93.29,72.24,city
session_002,2025-03-01T08:03:44,12.01,34.015626,-118.222126,93.26,73.98,city
session_002,2025-03-01T08:03:45,10.5,34.015636,-118.222115,93.23,75.2,city
session_002,2025-03-01T08:03:46,8.32,34.015645,-118.222107,93.21,76.36,city
session_002,2025-03-01T08:03:47,6.58,34.015651,-118.2221,93.18,75.74,city
session_002,2025-03-01T08:03:48,5.11,34.015656,-118.222095,93.15,74.5,city
session_002,2025-03-01T08:03:49,3.31,34.01566,-118.222092,93.11,67.99,city
session_002,2025-03-01T08:03:50,4.76,34.015664,-118.222087,93.06,74.19,city
session_002,2025-03-01T08:03:51,5.97,34.01567,-118.222081,93.02,77.05,city
session_002,2025-03-01T08:03:52,6.01,34.015676,-118.222075,92.98,76.06,city
session_002,2025-03-01T08:03:53,6.92,34.015683,-118.222068,92.93,72.47,city
session_002,2025-03-01T08:03:54,4.47,34.015688,-118.222064,92.91,67.72,city
session_002,2025-03-01T08:03:55,6.84,34.015695,-118.222057,92.88,76.95,city
session_002,2025-03-01T08:03:56,5.22,34.0157,-118.222052,92.85,69.97,city
session_002,2025-03-01T08:03:57,4.18,34.015704,-118.222047,92.83,69.52,city
session_002,2025-03-01T08:03:58,3.72,34.015708,-118.222044,92.82,74.65,city
session_002,2025-03-01T08:03:59,2.03,34.01571,-118.222042,92.79,69.24,city
session_002,2025-03-01T08:04:00,3.12,34.015713,-118.222039,92.77,73.67,city
session_002,2025-03-01T08:04:01,5.89,34.015719,-118.222033,92.73,75.53,city
session_002,2025-03-01T08:04:02,5.12,34.015724,-118.222027,92.72,73.49,city
session_002,2025-03-01T08:04:03,2.22,34.015726,-118.222025,92.7,76.33,city
session_002,2025-03-01T08:04:04,2.93,34.015729,-118.222022,92.67,75.0,city
session_002,2025-03-01T08:04:05,4.9,34.015734,-118.222017,92.66,70.95,city
session_002,2025-03-01T08:04:06,7.44,34.015741,-118.22201,92.63,75.09,city
session_002,2025-03-01T08:04:07,6.01,34.015747,-118.222004,92.61,67.61,city
session_002,2025-03-01T08:04:08,8.6,34.015756,-118.221995,92.57,68.43,city
session_002,2025-03-01T08:04:09,10.91,34.015767,-118.221984,92.54,70.58,city
session_002,2025-03-01T08:04:10,11.86,34.015779,-118.221973,92.49,76.96,city
session_002,2025-03-01T08:04:11,14.54,34.015793,-118.221958,92.48,75.23,city
session_002,2025-03-01T08:04:12,15.84,34.015809,-118.221942,92.45,77.0,city
session_002,2025-03-01T08:04:13,16.22,34.015825,-118.221926,92.43,70.56,city
session_002,2025-03-01T08:04:14,15.66,34.015841,-118.22191,92.41,73.44,city
session_002,2025-03-01T08:04:15,15.52,34.015857,-118.221895,92.39,74.63,city
session_002,2025-03-01T08:04:16,15.95,34.015873,-118.221879,92.37,71.1,city
session_002,2025-03-01T08:04:17,18.36,34.015891,-118.221861,92.32,74.51,city
session_002,2025-03-01T08:04:18,18.64,34.01591,-118.221842,92.29,75.42,city
session_002,2025-03-01T08:04:19,15.89,34.015925,-118.221826,92.27,71.05,city
session_002,2025-03-01T08:04:20,14.69,34.01594,-118.221811,92.23,72.6,city
session_002,2025-03-01T08:04:21,11.9,34.015952,-118.221799,92.19,70.59,city
session_002,2025-03-01T08:04:22,10.13,34.015962,-118.221789,92.14,75.9,city
session_002,2025-03-01T08:04:23,7.83,34.01597,-118.221781,92.11,75.85,city
session_002,2025-03-01T08:04:24,7.02,34.015977,-118.221774,92.09,74.62,city
session_002,2025-03-01T08:04:25,6.14,34.015983,-118.221768,92.05,68.51,city
session_002,2025-03-01T08:04:26,5.59,34.015989,-118.221763,92.0,72.64,city
session_002,2025-03-01T08:04:27,5.16,34.015994,-118.221758,91.97,77.16,city
session_002,2025-03-01T08:04:28,4.08,34.015998,-118.221753,91.95,72.04,city
session_002,2025-03-01T08:04:29,4.22,34.016002,-118.221749,91.94,74.18,city
session_002,2025-03-01T08:04:30,2.29,34.016005,-118.221747,91.91,73.23,city
session_002,2025-03-01T08:04:31,0.78,34.016005,-118.221746,91.89,73.48,city
session_002,2025-03-01T08:04:32,0,34.016005,-118.221746,91.84,75.98,city
session_002,2025-03-01T08:04:33,0,34.016005,-118.221746,91.83,74.15,city
session_002,2025-03-01T08:04:34,0.68,34.016006,-118.221745,91.8,68.67,city
session_002,2025-03-01T08:04:35,0,34.016006,-118.221745,91.79,70.11,city
session_002,2025-03-01T08:04:36,2.06,34.016008,-118.221743,91.76,75.21,city
session_002,2025-03-01T08:04:37,3.73,34.016012,-118.22174,91.74,74.34,city
session_002,2025-03-01T08:04:38,3.27,34.016015,-118.221736,91.7,74.6,city
session_002,2025-03-01T08:04:39,2.61,34.016018,-118.221734,91.68,74.25,city
session_002,2025-03-01T08:04:40,4.61,34.016022,-118.221729,91.65,73.37,city
session_002,2025-03-01T08:04:41,3.8,34.016026,-118.221725,91.61,70.52,city
session_002,2025-03-01T08:04:42,2.36,34.016028,-118.221723,91.57,73.68,city
session_002,2025-03-01T08:04:43,3.11,34.016032,-118.22172,91.56,69.34,city
session_002,2025-03-01T08:04:44,5.87,34.016037,-118.221714,91.53,73.85,city
session_002,2025-03-01T08:04:45,8.74,34.016046,-118.221705,91.5,73.72,city
session_002,2025-03-01T08:04:46,8.55,34.016055,-118.221697,91.47,69.5,city
session_002,2025-03-01T08:04:47,6.89,34.016062,-118.22169,91.45,76.86,city
session_002,2025-03-01T08:04:48,8.3,34.01607,-118.221682,91.43,72.56,city
session_002,2025-03-01T08:04:49,6.23,34.016076,-118.221675,91.38,68.1,city
session_002,2025-03-01T08:04:50,4.59,34.016081,-118.221671,91.37,71.24,city
session_002,2025-03-01T08:04:51,2.33,34.016083,-118.221668,91.32,68.87,city
session_002,2025-03-01T08:04:52,0.76,34.016084,-118.221668,91.28,75.07,city
session_002,2025-03-01T08:04:53,0,34.016084,-118.221668,91.26,67.84,city
session_002,2025-03-01T08:04:54,0.07,34.016084,-118.221668,91.25,75.45,city
session_002,2025-03-01T08:04:55,1.49,34.016085,-118.221666,91.21,75.08,city
session_002,2025-03-01T08:04:56,3.84,34.016089,-118.221662,91.19,67.59,city
session_002,2025-03-01T08:04:57,4.13,34.016093,-118.221658,91.18,68.81,city
session_002,2025-03-01T08:04:58,6.94,34.0161,-118.221651,91.16,77.0,city
session_002,2025-03-01T08:04:59,7.82,34.016108,-118.221643,91.14,74.46,city
session_002,2025-03-01T08:05:00,5.56,34.016114,-118.221638,91.1,68.33,city
session_002,2025-03-01T08:05:01,2.62,34.016116,-118.221635,91.05,72.6,city
session_002,2025-03-01T08:05:02,5.37,34.016122,-118.22163,91.01,72.6,city
session_002,2025-03-01T08:05:03,3.81,34.016125,-118.221626,90.99,75.11,city
session_002,2025-03-01T08:05:04,2.49,34.016128,-118.221624,90.97,72.17,city
session_002,2025-03-01T08:05:05,5.38,34.016133,-118.221618,90.94,69.37,city
session_002,2025-03-01T08:05:06,2.72,34.016136,-118.221615,90.9,75.21,city
session_002,2025-03-01T08:05:07,3.19,34.016139,-118.221612,90.87,74.33,city
session_002,2025-03-01T08:05:08,0.7,34.01614,-118.221612,90.86,72.48,city
session_002,2025-03-01T08:05:09,3.59,34.016144,-118.221608,90.83,68.07,city
session_002,2025-03-01T08:05:10,4.16,34.016148,-118.221604,90.78,70.7,city
session_002,2025-03-01T08:05:11,6.27,34.016154,-118.221598,90.76,74.82,city
session_002,2025-03-01T08:05:12,3.4,34.016157,-118.221594,90.73,77.09,city
session_002,2025-03-01T08:05:13,1.21,34.016159,-118.221593,90.72,76.6,city
session_002,2025-03-01T08:05:14,1.66,34.01616,-118.221591,90.68,69.74,city
session_002,2025-03-01T08:05:15,2.62,34.016163,-118.221589,90.64,67.26,city
session_002,2025-03-01T08:05:16,4.38,34.016167,-118.221584,90.59,75.03,city
session_002,2025-03-01T08:05:17,3.47,34.016171,-118.221581,90.54,69.87,city
session_002,2025-03-01T08:05:18,0.59,34.016171,-118.22158,90.52,74.69,city
session_002,2025-03-01T08:05:19,2.19,34.016173,-118.221578,90.48,71.29,city
session_002,2025-03-01T08:05:20,1.93,34.016175,-118.221576,90.46,74.87,city
session_002,2025-03-01T08:05:21,0,34.016175,-118.221576,90.42,74.36,city
session_002,2025-03-01T08:05:22,1.38,34.016177,-118.221575,90.4,71.9,city
session_002,2025-03-01T08:05:23,3.58,34.01618,-118.221571,90.37,70.27,city
session_002,2025-03-01T08:05:24,6.42,34.016187,-118.221565,90.36,71.22,city
session_002,2025-03-01T08:05:25,4.15,34.016191,-118.221561,90.32,69.81,city
session_002,2025-03-01T08:05:26,6.04,34.016197,-118.221554,90.29,76.29,city
session_002,2025-03-01T08:05:27,8.2,34.016205,-118.221546,90.24,71.12,city
session_002,2025-03-01T08:05:28,5.49,34.016211,-118.221541,90.2,74.59,city
session_002,2025-03-01T08:05:29,8.12,34.016219,-118.221533,90.18,71.7,city
session_002,2025-03-01T08:05:30,9.44,34.016228,-118.221523,90.16,72.43,city
session_002,2025-03-01T08:05:31,11.71,34.01624,-118.221512,90.11,75.64,city
session_002,2025-03-01T08:05:32,12.41,34.016252,-118.221499,90.09,73.46,city
session_002,2025-03-01T08:05:33,10.19,34.016263,-118.221489,90.06,75.11,city
session_002,2025-03-01T08:05:34,13.14,34.016276,-118.221476,90.03,76.62,city
session_002,2025-03-01T08:05:35,10.23,34.016286,-118.221466,89.99,71.04,city
session_002,2025-03-01T08:05:36,11.53,34.016297,-118.221454,89.97,75.24,city
session_002,2025-03-01T08:05:37,12.82,34.01631,-118.221441,89.93,75.24,city
session_002,2025-03-01T08:05:38,12.06,34.016322,-118.221429,89.9,71.13,city
session_002,2025-03-01T08:05:39,11.46,34.016334,-118.221418,89.86,72.75,city
session_002,2025-03-01T08:05:40,13.63,34.016347,-118.221404,89.84,73.27,city
session_002,2025-03-01T08:05:41,14.51,34.016362,-118.22139,89.82,77.35,city
session_002,2025-03-01T08:05:42,15.49,34.016377,-118.221374,89.78,78.11,city
session_002,2025-03-01T08:05:43,18.41,34.016396,-118.221356,89.76,72.14,city
session_002,2025-03-01T08:05:44,15.95,34.016412,-118.22134,89.74,73.94,city
session_002,2025-03-01T08:05:45,13.59,34.016425,-118.221326,89.69,71.52,city
session_002,2025-03-01T08:05:46,13.2,34.016439,-118.221313,89.68,75.58,city
session_002,2025-03-01T08:05:47,13.63,34.016452,-118.221299,89.66,72.03,city
session_002,2025-03-01T08:05:48,12.48,34.016465,-118.221287,89.62,74.46,city
session_002,2025-03-01T08:05:49,11.53,34.016476,-118.221275,89.57,77.92,city
session_002,2025-03-01T08:05:50,12.58,34.016489,-118.221263,89.56,72.21,city
session_002,2025-03-01T08:05:51,14.34,34.016503,-118.221248,89.55,69.03,city
session_002,2025-03-01T08:05:52,13.83,34.016517,-118.221235,89.52,76.37,city
session_002,2025-03-01T08:05:53,11.01,34.016528,-118.221223,89.51,68.42,city
session_002,2025-03-01T08:05:54,12.89,34.016541,-118.221211,89.49,68.68,city
session_002,2025-03-01T08:05:55,11.77,34.016553,-118.221199,89.46,75.53,city
session_002,2025-03-01T08:05:56,14.63,34.016567,-118.221184,89.45,75.61,city
session_002,2025-03-01T08:05:57,12.19,34.016579,-118.221172,89.4,68.95,city
session_002,2025-03-01T08:05:58,13.93,34.016593,-118.221158,89.36,75.52,city
session_002,2025-03-01T08:05:59,12.79,34.016606,-118.221145,89.32,72.42,city
session_002,2025-03-01T08:06:00,11.34,34.016618,-118.221134,89.27,75.81,city
session_002,2025-03-01T08:06:01,12.16,34.01663,-118.221122,89.24,68.46,city
session_002,2025-03-01T08:06:02,13.77,34.016643,-118.221108,89.23,76.78,city
session_002,2025-03-01T08:06:03,15.21,34.016659,-118.221093,89.2,70.76,city
session_002,2025-03-01T08:06:04,12.55,34.016671,-118.22108,89.16,72.37,city
session_002,2025-03-01T08:06:05,14.7,34.016686,-118.221066,89.12,75.23,city
session_002,2025-03-01T08:06:06,16.54,34.016702,-118.221049,89.08,78.1,city
session_002,2025-03-01T08:06:07,17.7,34.01672,-118.221031,89.03,74.56,city
session_002,2025-03-01T08:06:08,17.38,34.016738,-118.221014,89.02,75.85,city
session_002,2025-03-01T08:06:09,19.41,34.016757,-118.220995,88.99,73.96,city
session_002,2025-03-01T08:06:10,17.46,34.016774,-118.220977,88.97,71.08,city
session_002,2025-03-01T08:06:11,18.76,34.016793,-118.220958,88.94,75.25,city
session_002,2025-03-01T08:06:12,17.19,34.01681,-118.220941,88.92,69.81,city
session_002,2025-03-01T08:06:13,15.47,34.016826,-118.220926,88.87,75.83,city
session_002,2025-03-01T08:06:14,18.12,34.016844,-118.220908,88.85,72.6,city
session_002,2025-03-01T08:06:15,20.01,34.016864,-118.220888,88.81,78.02,city
session_002,2025-03-01T08:06:16,21.55,34.016886,-118.220866,88.78,71.15,city
session_002,2025-03-01T08:06:17,24.2,34.01691,-118.220842,88.77,73.92,city
session_002,2025-03-01T08:06:18,26.7,34.016936,-118.220815,88.73,69.75,city
session_002,2025-03-01T08:06:19,26.54,34.016963,-118.220789,88.7,71.32,city
session_002,2025-03-01T08:06:20,28.75,34.016992,-118.22076,88.66,76.19,city
session_002,2025-03-01T08:06:21,30.67,34.017022,-118.220729,88.63,72.18,city
session_002,2025-03-01T08:06:22,33.36,34.017056,-118.220696,88.6,75.15,city
session_002,2025-03-01T08:06:23,34.68,34.01709,-118.220661,88.56,73.29,city
session_002,2025-03-01T08:06:24,33.38,34.017124,-118.220628,88.54,70.85,city
session_002,2025-03-01T08:06:25,33.96,34.017158,-118.220594,88.52,74.0,city
session_002,2025-03-01T08:06:26,32.69,34.01719,-118.220561,88.48,72.4,city
session_002,2025-03-01T08:06:27,32.32,34.017223,-118.220529,88.46,70.27,city
session_002,2025-03-01T08:06:28,34.11,34.017257,-118.220495,88.44,71.56,city
session_002,2025-03-01T08:06:29,31.92,34.017289,-118.220463,88.41,70.68,city
session_002,2025-03-01T08:06:30,29.42,34.017318,-118.220433,88.38,70.05,city
session_002,2025-03-01T08:06:31,31.09,34.017349,-118.220402,88.35,73.1,city
session_002,2025-03-01T08:06:32,34.0,34.017383,-118.220368,88.33,76.87,city
session_002,2025-03-01T08:06:33,31.18,34.017414,-118.220337,88.31,71.94,city
session_002,2025-03-01T08:06:34,31.04,34.017446,-118.220306,88.28,75.85,city
session_002,2025-03-01T08:06:35,29.06,34.017475,-118.220277,88.25,71.57,city
session_002,2025-03-01T08:06:36,29.36,34.017504,-118.220248,88.21,72.86,city
session_002,2025-03-01T08:06:37,27.82,34.017532,-118.22022,88.17,70.86,city
session_002,2025-03-01T08:06:38,25.45,34.017557,-118.220194,88.15,78.17,city
session_002,2025-03-01T08:06:39,25.91,34.017583,-118.220168,88.1,70.34,city
session_002,2025-03-01T08:06:40,24.06,34.017607,-118.220144,88.07,76.87,city
session_002,2025-03-01T08:06:41,25.36,34.017633,-118.220119,88.05,79.25,city
session_002,2025-03-01T08:06:42,23.28,34.017656,-118.220096,88.03,75.99,city
session_002,2025-03-01T08:06:43,26.18,34.017682,-118.220069,88.01,70.62,city
session_002,2025-03-01T08:06:44,27.81,34.01771,-118.220042,87.97,75.84,city
session_002,2025-03-01T08:06:45,25.91,34.017736,-118.220016,87.95,75.02,city
session_002,2025-03-01T08:06:46,23.27,34.017759,-118.219992,87.91,74.32,city
session_002,2025-03-01T08:06:47,21.81,34.017781,-118.219971,87.89,72.85,city
session_002,2025-03-01T08:06:48,21.29,34.017802,-118.219949,87.87,78.69,city
session_002,2025-03-01T08:06:49,20.48,34.017823,-118.219929,87.82,76.63,city
session_002,2025-03-01T08:06:50,21.89,34.017844,-118.219907,87.79,71.09,city
session_002,2025-03-01T08:06:51,20.65,34.017865,-118.219886,87.74,74.42,city
session_002,2025-03-01T08:06:52,18.42,34.017884,-118.219868,87.73,78.33,city
session_002,2025-03-01T08:06:53,18.94,34.017902,-118.219849,87.68,73.73,city
session_002,2025-03-01T08:06:54,18.98,34.017921,-118.21983,87.65,78.52,city
session_002,2025-03-01T08:06:55,19.51,34.017941,-118.219811,87.63,69.01,city
session_002,2025-03-01T08:06:56,20.43,34.017961,-118.21979,87.6,72.37,city
session_002,2025-03-01T08:06:57,20.42,34.017982,-118.21977,87.55,72.67,city
session_002,2025-03-01T08:06:58,20.12,34.018002,-118.21975,87.54,74.1,city
session_002,2025-03-01T08:06:59,19.2,34.018021,-118.21973,87.52,77.1,city
session_002,2025-03-01T08:07:00,18.15,34.018039,-118.219712,87.51,75.03,city
session_002,2025-03-01T08:07:01,18.54,34.018058,-118.219694,87.46,70.52,city
session_002,2025-03-01T08:07:02,20.42,34.018078,-118.219673,87.42,77.61,city
session_002,2025-03-01T08:07:03,20.95,34.018099,-118.219652,87.4,72.65,city
session_002,2025-03-01T08:07:04,20.72,34.01812,-118.219632,87.38,78.55,city
session_002,2025-03-01T08:07:05,20.91,34.018141,-118.219611,87.36,75.9,city
session_002,2025-03-01T08:07:06,19.97,34.018161,-118.219591,87.35,70.12,city
session_002,2025-03-01T08:07:07,21.73,34.018183,-118.219569,87.33,76.78,city
session_002,2025-03-01T08:07:08,21.4,34.018204,-118.219548,87.28,72.15,city
session_002,2025-03-01T08:07:09,21.92,34.018226,-118.219526,87.26,74.47,city
session_002,2025-03-01T08:07:10,22.67,34.018249,-118.219503,87.21,71.12,city
session_002,2025-03-01T08:07:11,22.91,34.018271,-118.21948,87.17,73.42,city
session_002,2025-03-01T08:07:12,24.55,34.018296,-118.219455,87.14,71.07,city
session_002,2025-03-01T08:07:13,25.08,34.018321,-118.21943,87.11,75.59,city
session_002,2025-03-01T08:07:14,22.24,34.018343,-118.219408,87.08,78.33,city
session_002,2025-03-01T08:07:15,19.9,34.018363,-118.219388,87.04,78.97,city
session_002,2025-03-01T08:07:16,17.9,34.018381,-118.21937,87.02,73.05,city
session_002,2025-03-01T08:07:17,19.03,34.0184,-118.219351,87.0,78.56,city
session_002,2025-03-01T08:07:18,19.22,34.018419,-118.219332,86.98,74.07,city
session_002,2025-03-01T08:07:19,20.15,34.018439,-118.219312,86.93,75.18,city
session_002,2025-03-01T08:07:20,21.67,34.018461,-118.21929,86.9,70.05,city
session_002,2025-03-01T08:07:21,23.33,34.018484,-118.219267,86.85,70.03,city
session_002,2025-03-01T08:07:22,21.53,34.018506,-118.219245,86.84,76.01,city
session_002,2025-03-01T08:07:23,19.94,34.018526,-118.219226,86.81,76.01,city
session_002,2025-03-01T08:07:24,19.61,34.018546,-118.219206,86.8,71.48,city
session_002,2025-03-01T08:07:25,21.01,34.018567,-118.219185,86.76,76.09,city
session_002,2025-03-01T08:07:26,23.25,34.01859,-118.219162,86.72,71.57,city
session_002,2025-03-01T08:07:27,24.06,34.018614,-118.219138,86.7,70.2,city
session_002,2025-03-01T08:07:28,23.46,34.018637,-118.219114,86.65,75.32,city
session_002,2025-03-01T08:07:29,26.25,34.018664,-118.219088,86.61,73.68,city
session_002,2025-03-01T08:07:30,26.31,34.01869,-118.219062,86.56,73.22,city
session_002,2025-03-01T08:07:31,24.06,34.018714,-118.219038,86.51,71.89,city
session_002,2025-03-01T08:07:32,21.35,34.018735,-118.219016,86.47,71.65,city
session_002,2025-03-01T08:07:33,21.18,34.018756,-118.218995,86.44,75.82,city
session_002,2025-03-01T08:07:34,23.38,34.01878,-118.218972,86.43,77.43,city
session_002,2025-03-01T08:07:35,22.97,34.018803,-118.218949,86.39,69.88,city
session_002,2025-03-01T08:07:36,20.02,34.018823,-118.218929,86.37,77.37,city
session_002,2025-03-01T08:07:37,20.94,34.018844,-118.218908,86.35,76.15,city
session_002,2025-03-01T08:07:38,22.03,34.018866,-118.218886,86.31,73.16,city
session_002,2025-03-01T08:07:39,19.16,34.018885,-118.218866,86.3,77.13,city
session_002,2025-03-01T08:07:40,21.47,34.018906,-118.218845,86.25,77.26,city
session_002,2025-03-01T08:07:41,22.37,34.018929,-118.218823,86.21,76.36,city
session_002,2025-03-01T08:07:42,24.56,34.018953,-118.218798,86.18,70.32,city
session_002,2025-03-01T08:07:43,24.71,34.018978,-118.218773,86.14,73.45,city
session_002,2025-03-01T08:07:44,27.64,34.019006,-118.218746,86.09,76.59,city
session_002,2025-03-01T08:07:45,28.15,34.019034,-118.218718,86.05,72.0,city
session_002,2025-03-01T08:07:46,27.27,34.019061,-118.21869,86.0,77.42,city
session_002,2025-03-01T08:07:47,26.16,34.019087,-118.218664,85.98,75.02,city
session_002,2025-03-01T08:07:48,23.39,34.019111,-118.218641,85.96,76.39,city
session_002,2025-03-01T08:07:49,22.74,34.019133,-118.218618,85.92,71.98,city
session_002,2025-03-01T08:07:50,20.19,34.019154,-118.218598,85.88,74.96,city
session_002,2025-03-01T08:07:51,19.32,34.019173,-118.218579,85.84,69.65,city
session_002,2025-03-01T08:07:52,16.68,34.01919,-118.218562,85.82,69.21,city
session_002,2025-03-01T08:07:53,15.21,34.019205,-118.218547,85.8,70.65,city
session_002,2025-03-01T08:07:54,18.13,34.019223,-118.218528,85.78,70.24,city
session_002,2025-03-01T08:07:55,16.97,34.01924,-118.218512,85.76,73.2,city
session_002,2025-03-01T08:07:56,14.92,34.019255,-118.218497,85.72,78.27,city
session_002,2025-03-01T08:07:57,14.39,34.019269,-118.218482,85.71,68.77,city
session_002,2025-03-01T08:07:58,13.03,34.019282,-118.218469,85.68,75.16,city
session_002,2025-03-01T08:07:59,11.27,34.019294,-118.218458,85.64,69.8,city
session_002,2025-03-01T08:08:00,11.15,34.019305,-118.218447,85.61,72.2,city
session_002,2025-03-01T08:08:01,8.64,34.019313,-118.218438,85.59,75.78,city
session_002,2025-03-01T08:08:02,6.8,34.01932,-118.218431,85.57,76.05,city
session_002,2025-03-01T08:08:03,7.21,34.019327,-118.218424,85.53,77.38,city
session_002,2025-03-01T08:08:04,8.62,34.019336,-118.218416,85.49,70.47,city
session_002,2025-03-01T08:08:05,6.69,34.019343,-118.218409,85.44,69.4,city
